article_content,labels
mon jul isis video shows killing syrian activist pictures called islamic state group released new video purporting show killing two syrian activists militants stronghold raqqa allegedly spying extremists isis killed hundreds people since declared caliphate june last year city raqqa de facto capital video posted monday isis linked facebook page shows two young men orange jumpsuits say filmed photographed isis held areas syria sent footage person abroad identify year old faysal hussein habibi year old bishr abdul azim say received month tied tree masked gunmen shoot head close range,0
thu jul hezbollah syrian army kill al nusra front commanders qalamoun syrian army backed hezbollah resistance fighters thwarted attack terrorists syrias qalamoun region killing two commanders al qaeda linked al nusra front terrorist group informed sources said terrorist commanders killed thursday fierce fighting broke qalamoun located damascus countryside lebanons al manar tv channel reported post twitter account lebanese resistance movement hezbollah identified one slain abu obaida adding militant killed syrias southwestern town serghaya another development thursday syrian troops hezbollah fighters managed completely wrest control mallah farms near northwestern city aleppo recaptured castello road used terrorists strategic path eastern neighborhoods aleppo meanwhile sana news agency reported syrian army managed foil attack takfiri isis terrorists number military posts eastern province deir ezzor syria gripped foreign backed militancy since march lebanon also suffering spillover militancy neighboring syria hezbollah fighters assisting syrian army forces fending several terrorist attacks hezbollah syrian military began joint offensive lebanon syria border last year dislodge isis nusra front militants area lebanese army also strikes extremists hideouts nearly daily basis ssh,1
fri jul terrorists killed latest syrian army offensive aleppo syrian army tiger forces played major role recent battle terrorist groups al malaah region inflicting maximum casualties terrorists military sources said approximately terrorists killed al malaah region become de facto death trap terrorist groups jaish al fath reports also said thursday terrorist groups lost one hundred militants battle syrian army troops popular forces al malaah northwest aleppo province last five days syrian army troops popular forces managed push terrorist groups back nearly percent al malaah farms clashes government forces terrorists,0
fri jul jeish al fatah terrorists killed syrian army aleppo jeish al fatah coalition terrorist groups lost one hundred militants battle syrian army troops ndf al mallah farms northwest aleppo province last five days several sources confirmed majority jeish al fatah casualties occurred syrian air force artillery units surprised terrorists flash operations preparing stage major attack pro government forces region military source said source added terrorists planned break syrian armys defense lines al mallah farms recapture liberated areas using car bombs similar move modus operandi seen khan touman car bombs targeted exploded well deployed front lines syrian army troops popular forces managed push terrorist groups back nearly percent al mallah farms clashes government forces terrorists area reached pinnacle thursday operations syrian army western aleppo culminated five days start intense fighting reported syrian army terrorist groups northwest aleppo city,1
wed jul senior nusra front leader homs killed syrian army offensive syrian soldiers stormed nusra fronts strongholds al rastan northern homs killing amin sameer al ruz aka abu malik field commander group eight militants sources added notorious commander al qaeda affiliated al nusra front killed clashes syrian military forces northern homs fna reports meantime syrian air force bombed isils positions unq al hawa wadi al mesk jubb al jarrah claiming lives several militants destroying machinegun equipped vehicles rocket launching pads sources said relevant developments province tuesday syrian fighter jets carried several combat flights isils concentration centers near three energy rich regions inflicting major losses takfiri terrorists sites military vehicles isils sites military vehicles loaded ammunition targeted syrian army aircraft al shaer jazal oilfields near town khneifes daesh also suffered heavy death toll raids,1
mon jul civilians killed us led coalition attacks northern syria airstrikes us led coalition fighter jets killed least civilians northern syrian territories held daesh isis isil takfiri terrorists monitoring group says called syrian observatory human rights said monday least people killed coalition carried raids northern district manbij city uk based group advocates syrian opposition said six people lost lives village near manbij similar attacks coalition fighter jets called multinational task force isis started controversial mission iraq late isis seized control territories west north country air campaign later expanded cover areas northern syria despite criticism syrian government attacks violate sovereignty arab country united states claims attacks carried assist syrian kurds arabs fighting isis areas along turkish border province aleppo however attacks led numerous deaths among civilians syrian military forces coalition attacks manbij intensified late june kurds arabs syrian democratic forces sdf alliance failed drive fully push back militants city sdf attempted several times advance western neighborhoods captured road south manbij connects strategic city raqqa de facto capital isis syria thousands fled fierce fighting manbij tens thousands remain trapped city us allies use incirlik air base southern turkey bomb purported isis positions northern syria iraq press tv reported ssh,1
mon jul sdf foiled isis attack northeastern aleppo terrorists killed syrian democratic forces sdf foiled isis large scale attack near town manbij killing terrorists inflicting tens casualties militants kurdish led sdf fighters repelled isils heavy attacks three flanks sdf positions near al sajour river villages qoraa al kabireh qoraa al saghireh owsah jeli western side um adseh killing around militants destroying armored vehicles mortar shells launchers sources said saturday sdf days non stop battle inflicting heavy casualties isil terrorists back general hospital town manbij northeastern aleppo sdf mainly comprising kurdish fighters pushed isil back towns hospital seizing vehicle carrying large volume arms ammunition moved towards towns center sources said isil suffered heavy death toll military equipment also sustained major damage sdfs attacks sources said fna reported,0
mon jul senior isis commander terrorists killed clashes eastern aleppo one local emir isil terrorist group least comrades killed clashes syrian democratic forces sdf eastern aleppo near tishrin dam sdf mainly comprising kurdish fighters repelled isils offensives positions near villages al qaderiyeh bibkar kadoushan ash al shami western saikoul killing least terrorists including abu foras al safrani emir isil saikoul region sdf fighters also detonated two isil bomb laden vehicles including armored one relevant development region sunday sdf several hours non stop battle pushed isil back neighborhoods town manbij northeastern aleppo took full control key streets building blocks kurdish led sdf fighters continued advances isil al hazavaneh district eastern side manbij captured al rabet street fna reports isis daesh left behind scores dead wounded members pulled remaining pockets forces back battlefield sdf fighters started demining newly liberated positions local sources said,1
mon jul syrian army kills terrorists missile attack northwest hama province syrian army missile attack northwestern hama killed eleven members jund al aqsa terrorist group vehicle carrying members jund al aqsa finished guarding getting back camp came precise attack syrian armys missile units sources said drone flying region minutes attack sources said adding entire militants vehicle killed right spot meantime sources said syrian armys missile unis targeted bomb landed suicide vehicle terrorist groups road near small town al mokafer oil pipelines eastern side al salamiyah earlier reports said syrian army air force struck positions isil al nusra front central eastern parts hama province pinning terrorist groups behind defense lines syrian fighter jets several combat flights pounded isils strongholds tabaret al deibeh abu hanaya abu hbeilat al hardaneh eastern side salamiyah ended mass destruction military vehicles syrian army men part ambushed group al nusra fighters near wadi al ezeib salamiyah ithriya road ended killing groups members meantime large volume rpj shells anti tank mines artillery shells types ammunition addition medium heavy machine guns destroyed attacks fna reported,1
mon jul title syrian army killed notorious al nusra emir northern homs syrian army troops clashed al qaeda affiliated al nusra front al rastan region killed one notorious commanders emir region mahmoud abdulkarim brouq least members takfiri group killed syrian soldiers attacks region villages al qajar al zara syrian fighter jet meantime targeted isils positions jubb al jarrah eastern homs ended killing wounding several terrorists relevant developments province sunday syrian warplanes targeted isils positions bases khneifes southern side palmyra jubb al jarrah eastern homs claimed lives several militants destroyed machinegun equipped vehicles large scale fna reported,0
mon jul daesh terrorist group execute members raqqa islamic state isis isil daesh terrorist group executed tens fighters recent days charges fleeing raqqa capital caliphate try find safer shelters syria iraq turkey informed sources said isil executed least members tried leave raqqa due recent advances syrian army near isil held city pro governments firm liberate raqqa sources said adding religious judge raqqa issued fatwa religious decree allows isils terrorists killed anybody leaving raqqa without permission local sources announced saturday five civilians including three soccer players killed isils security forces capital terrorist groups self proclaimed caliphate charges opposing isils rules regulations osama abu kuweit nahad al hussein ehsan al shavakh three members al shabab team alongside al shababs trainer ahamd al shavakh another civilian beheaded front peoples eyes al dalah square sources said mowafaq jomah president syrias football federation condemned massacre syria sportsmen moreimage,1
mon jul aleppos civilian massacre continues killed injured terrorists launched hundreds mortar shells gas canisters hell canon home made missiles western aleppos densely populated neighborhoods monday continuing carnage civilians government held aleppo civilians killed child injured many severely neighborhoods targeted today predominantly assyrian massive material damage observed pictures taken scene al masdar reports according initial information eight people killed sustained injuries number victims may significantly increase many sustained serious injuries shelling continues healthcare worker told ria novosti recent weeks situation aleppo surrounding areas deteriorated various militant groups including nusra front shelling city al masdar sputnik moreimage,1
mon jul nusra terrorists killed injured castello road aleppo nearly terrorist killed including foreign sponsored takfiri terrorists nore wounded offensive unsuccessfully launched reopen key supply route syrian northern city aleppo london based syrian observatory human rights announced sunday militants nusra front syrian branch al qaeda allied terrorists faylaq al sham mounted attack recapture strategic castello road thursday added syrian army soldiers launched counter offensive killing extremists foiling attack attack ended road remains completely closed said observatory chief rami abdel rahman castello road effectively severed syrian forces thursday seized hilltop within firing range key supply route saturday army soldiers within meters road firing vehicle attempting use capture castello road came wake recent recapture al mallah farms area northwest aleppo syrian army capture mallah farms castello road enabled syrian forces besiege militant held neighborhoods aleppo puts within firing range army,1
wed jun urgent killed injured tell abyad terroirst attack northern syria least people killed injured terrorist target official building city located along balikh river constitutes divided city bordering city akkale turkey,0
fri jun daesh kidnapped executed people syrias aleppo islamic state takfiri terrorist isis isil daesh kidnapped people kurdish city northeast syrian border province aleppo abductees spirited away villages township city london based syrian observatory human rights said friday abductees transferred kurdish town qabaseen provinces east others taken cities al rai manbij near turkish border terrorists come attack several fronts either forced dig trenches used human shields press tv reports also reported isis executed civilians tried flee daesh captivity area aleppos provincial capital continued shelling al nusra front syrian branch al qaeda province forms important front syrian governments soldiers recently slew nearly takfiri terrorists backed russian airpower troops entered neighboring raqqah province advancing toward provincial capital considered daeshs called headquarters also reported isis mobilizing forces village qabaseen near al bab city unknown reasons morning,1
fri jun turkey coalition kills daesh terrorists northern syria aleppo least members daesh terrorist group killed thursday northern syria military operation turkish armed forces u led coalition turkish military announced friday turkish armed forces coalition hit daesh targets three airstrikes destroying two buildings used terror group according statement turkish general staff daesh reportedly preparing attack turkey northern syria turkish military claimed since mid january daesh rockets targeting towns cities southern turkey close syrian border total people including syrians taken shelter turkey killed others wounded attacks anadolu agency reports,0
mon jun daesh run areas raqqa province terrorists killed syrian army troops anti terrorism offensives western raqqa inflicted major losses isil forced terrorist group pull forces back two key regions led killing injuring dozens terrorist mercenaries especially uzbek nationality syrian soldiers advanced significantly isil al habari oilfield ended killing wounding several militants fna reports also syrian allied forces captured rajm al sheikh region sothern side al rasafeh hours continuous heavy clashes daesh terrorists claimed lives least militants seizure large amount ammunition military equipment daesh run areas raqqa province terrorist killed reports said earlier today syrian fighter jets large scale anti isil operation targeted tens isil positions across town al tabaqa inflicting major casualties militants isil strongholds neighborhoods massively bombed syrian fighter jets dozens isil terrorists including several ones uzbek nationality killed many wounded air attacks also sana reported army foils isis attack military positions raqqa western countryside army units cooperation popular defense groups clashed last night terrorist groups affiliated isis terrorist organization attacked military positions anbaj zakiyeh deir hafer crossroad atherya altabqa road western countryside raqq province military source told sana clashes ended thwarting attack addition killing injuring scores terrorists destroying number vehicles arms ammunition kurdish news media kdk news reported syrian army units take isis weapons depot southwest raqqa,1
mon jun isis terrorists killed turkey us led coalition syria report least isis daesh militants killed turkish artillery fire us airstrikes northern syria turkish broadcaster claims many targets hit joint operation carried militants preparing attack turkey haberturk reported monday cross border artillery fire turkish troops destroyed least six weapon caches one armed vehicle said turkish military repeatedly targeted northern syria artillery shells guided missiles mortars hit militants ankara says fired rockets southern turkish border towns also reports operations turkeys special forces inside syrian territory turkey also hinted establishing safe zone kilometer mile stretch manbij aleppo province turkish border prompting objections iran russia us supported plan describing part deepening campaign turkish army push isis away vital mile stretch turkey syria border serves groups main lifeline turkey us however see eye eye washingtons support kurdish militants northern syria prime minister binali yildirim said last week turkey would allow cooperation terrorist organizations syria referring kurdish groups us supports turkey says fighters terrorist organization affiliated outlawed kurdistan workers party pkk us sees partner syria operations speech ruling ak party parliament last tuesday yildirim said turkey wont allow formation new states syria echoing suspicion kurdish campaign aimed establishing separate state ssh,0
wed jun syrian civilians children killed aleppo us airstrikes report least civilians including three children killed northern syria us airstrikes purportedly targeting isis positions arab country report says called syrian observatory human rights sohr said wednesday attacks occurred city manbij aleppo province past hours airstrikes came day white house said us government following press reports alleged russian airstrikes syria civilian casualties observatory reuters news agency said tuesday least people killed russian airstrikes militant held city idlib including one near hospital russian defense ministry spokesman major general igor konashenkov denied reports urge people remain critical horror stories spread british tandem syrian observatory human rights reuters news agency said elsewhere northern syria thousands troops kurdish arab alliance launching attack capture daesh crucial swathe region known manbij pocket following weeks quiet preparations us officials told reuters pentagon reportedly deployed special forces troops alongside syrian democratic forces sdf coalition kurdish arab assyrian armenian turkmen fighters observatory said forces captured villages daesh advanced within nine miles manbij meanwhile turkish military forces shelled northern syria claiming targeted positions isis takfiri terrorist group war torn arab country turkish general staff said statement wednesday least members terrorist group killed shelling city aleppo state run anadolu agency citing military officials said wednesday strikes destroyed tank two mortar positions building used headquarters three vehicles belonging terrorists report could independently verified said air raids came turkeys military determined daesh militants preparing attack turkish territory region cross border fire syria claimed lives wounded dozens others border town kilis south central turkey year turkey stands accused supporting takfiri militants syria al qaeda linked al nusra front takfiri terrorists hold northwestern province idlib parts neighboring aleppo province sunday associated press said nusra front used march ceasefire recruit thousands militants including teenagers used turkish border slip syria illustrating ceasefire put place russia united states weaken militants many ways backfired news agency said since march nusra front recruited new militants including teenagers comparison average month ap quoted sohr saying sources said hundreds living camps displaced people northern parts near turkey joined al qaeda branch press tv reported,1
thu may hezbollah al nujaba kills al nusra militants syrias khan touman members al nusra front terrorist group killed clashes hezbollah al nujaba major iraqi shiite shia resistance movement fighting terrorism syrias khan touman hezbollah al nujaba intensified missile ground attacks terrorists positions strategic town khan touman northern province aleppo killing least militants wounding several others al nujaba announced statement thursday forces sporadic attacks terrorists khan touman killed al nusra front militants injured others according statement missile attacks also destroyed two tanks armored personnel carrier vehicle equipped machine gun belonging terrorists region syrian army troops popular allies backed countrys fighter jets artillery units launched large scale operations southern parts aleppo province drive terrorist groups back town khan touman military sources said wednesday tough battle underway terrorist groups syrian government forces launched joint anti terrorism operations two different directions khan touman al rashedin sources said adding syrian warplanes artillery units targeted militants strongholds heavily weaken defense lines capabilities syrian army soldier popular allies advancing militants khan touman rashedin battlefields sources said adding meantime members jeish al fatah killed wounded missile artillery shelling army northeastern part al zarbeh south aleppo report also said wednesday long convoy isil fuel tankers moving northwestern aleppo terrorist held regions western part province targeted joint combat flights syrian russian fighter jets syrian russian air fleets tracked targeted isil convoy oil tankers road connecting afrin dar al izza half tankers set ablaze meantime several isil members killed wounded bombardments fna reported ssh,0
wed may terrorist groups infighting eastern ghouta killed militia clashes among jeish al islam faylaq al rahman jeish al fastat terrorist groups eastern ghouta near damascus less one month killed militants militants killed infighting among terrorist groups eastern ghouta near damascus past days sohr announced statement media sources also said two syrian civilians killed clashes among jeish al islam faylaq al rahman jeish al fastat terrorist groups eastern ghouta sohr announced sunday clashes among terrorist groups eastern ghouta past since april days brought total number militant casualties dead militants members jeish al islam al nusra front tens belong faylaq al rahman group according sohr tens civilians including children female doctor also among casualties terrorist groups infighting military sources announced earlier month infighting intensified among terrorist groups across country mainly aleppo damascus idlib provinces claiming lives hundreds militants matter weeks farms douma eastern part damascus province also scenes heavy fighting among terrorist rivals claimed lives many militants added abu nasr commander faylaq al sham hama killed rival groups body body one comrades found farms near village juzef idlib province went say vast wave bomb attacks positions ahrar al sham idlib caused terrorist group intensify security measures across province border turkey sources said ahrar al sham also launched operation across idlib capture opposing groups members including isil islamic state isis daesh added suicide attacks killed least members ahrar al sham including four field commanders town banish last week almost wounded sources went say majed al sadeq abu jaber among killed commanders banish saud al asaf commander ansar al haq affiliated ahrar al sham three comrades killed bomb explosion small town maasaran near maraat al nuaman sources said isil terrorist rivals also engaged fierce clashes northern part aleppo province near marea left scores terrorists dead sides added isil positions al sham desert near qalamoun northeastern part damascus province near al zabat mountain baar al qasab pounded terrorists mortars sources said military sources added recent ceasefires aleppo lattakia give terrorist groups decrease differences gather united front isil give western countries meddlers opportunity lead front increase role region specially crisis hit syria,0
sat may syrian air force targets isis deir el zour terrorist killed video released friday syrian military media center shows heavy fighting syrian government forces islamic state terror group militants city deir el zour deir ez zor footage shows airstrikes terrorist position syrian army forces firing machine guns missiles syrian fighter jets series combat sorties saturday targeted isil gatherings concentration centers near two key villages eastern part deir ezzur inflicting major losses terrorists military equipment isil strongholds near villages al murayeh south euphrates river al jafreh came bombardments syrian armys aircrafts isil islamic state isis isil daesh military equipment machinegun equipped vehicles badly destroyed attacks takfiri terrorist group also suffered heavy death toll air raids earlier today syrian army refuted terrorists claims winning back key district near eastern city deir ezzur underlined government forces full control army held territories province isil offensive break government forces positions al sinaah district repelled strong defense syrian soldiers popular forces army said adding isil used terrorists attacks least isil terrorists killed many wounded failed attacks army added,0
tue may dozens killed injured terrorist missile attack syrias aleppo hospital least ten people killed dozens injured terrorists launched rocket dabbit hospital aleppo source syrian militia said casualties also reported al zahra quarter car bomb explosion powerful explosion occurred al zahra quarter terrorists detonated car bomb fatalities among residents many wounded numbers difficult estimate moment told ria novosti terrorists carried missile attack dabbit hospital aleppo killing visitors leaving dozens people injured wounded serious condition source told ria novosti hospital control government forces targeted radical rebel group syrian state tv reports facility said completely ruined attack large number nusra front terrorists allies taking part attack aleppo direction scientific research center army militia repelling attacks help syrian air force planes source told ria novosti earlier day nusra front terrorist group launched missiles attack syrian city aleppo killing nine people sputnik reported,0
tue may syrian army killed isis terrorists oil field east homs military sources announced monday least members isis killed many wounded syrian army troops large scale offensives oil rich region eastern part homs province syrian army popular forces continued advance isis terrorists near al hail oilfield along palmyra deir ezzur highway ended killing least militants destruction military hardware large scale sources said terrorists fleeing battlefield eastern homs find safer shelters albu kamal iraqi territories sources added reports said earlier today syrian army national defense forces continued push isis back lands near ancient city palmyra tadmur restored security vast plains near newly liberated mountains syrian government forces hours non stop battle forced isis terrorists retreat southern plains jabal mountain al mketaa plateau western side antar mountain isis left behind scores dead wounded members fled battlefield fna reported,0
fri apr civilians killed injured continued terrorist attacks aleppo yesterday continued terrorist attacks aleppo city civilians killed according latest death toll people including two children killed dozens shells hit al midan al ashrafiyeh neighborhoods vicinity saadallah al jabiri square al qasr al baladi municipal palace others reported injured attacks areas critical condition according sana reporter houses properties locals sustained massive material damage due rocket shells stuffed highly explosive materials reporter said least civilians killed injured continued nusra front terrorist attacks aleppo terrorists targeted al razi hospital rocket shells fired others al jamiliyeh al mohafaza governorate neighborhoods leaving people dead others injured causing material damage hospital locals houses earlier day terrorists positioned bustan al qassr neighborhood fired rocket shells al meridian neighborhood city claiming lives man wife house toppled onto heads injuring four people least civilians killed injured continued nusra front terrorist attacks aleppo also snipers jabhat al nusra linked terrorist groups nusra front positioned bustan al qassr neighborhood opened fire locals al masharqa neighborhood leaving two people dead wednesday civilians killed including child others injured similar terrorist attacks residential neighborhoods aleppo city army units targeted sources shelling shooting destroyed number mortar launchers artillery positions moreimage,0
fri apr injured new terrorists mortar shell attacks aleppo neighborhood injured including children new terrorist mortar shell attacks aleppo neighborhood syrian state tv announced recent days civilians martyred people injured continued nusra front linked terrorist attacks aleppo,0
fri apr kurds kill injured isis terrorists days near efrin graphic video posted social media shows kurdish fighters kills daesh terrorist parade corpses dozens dead terrorist city efrin failed offensive northern syria sound cheers music grim video shared twitter kurd supporter activist known dr partizan posting clip wrote fate try attack efrin fighters dozens terrorist killed one day later added detail number isis terrorist killed injured failed offensive outskirts efrin day earlieracording daily mail figures allege extremists died left wounded well video dr partizan uploaded photographs showing huge cache rifles heavy machine guns rocket propelled grenade launchers thought seized kurd fighters kurdish forces syria battling since recent months kurds inflicted series defeats terror network northern syria help us led coalition airpower fighting banner syrian democratic forces sdf ypg emerged key ally coalition considers one effective partners ground syria moreimage,1
sun apr al nusra al qaeda terrorists attacks kill civilians syrias aleppo hama militants launched fresh rounds attacks civilians security forces across syria killing least injuring number others lebanon based al mayadeen tv said rounds shelling militants two residential neighborhoods northern city aleppo left people dead including women children report said rocket attacks targeted al neel street new aleppo neighborhood saying fatalities came mainly due destruction houses areas syrias official sana agency said rocket shells also fell al hamadaniyeh neighborhood aleppo inflicting losses private public properties said attacks carried al qaeda linked jabhat al nusra armed groups operating inside near aleppo sana said militants nusra called ahrar al sham group also launched rounds mortar attacks al sqeilbiyeh city al jaberiyeh village hama province north syria killing one civilian injuring four others said four shells hit residential neighborhoods fell surroundings cities villages located northwestern countryside hama attacks came one day four residential neighborhoods aleppo two around capital damascus targeted militants leading four deaths syrian officials say attacks show lack seriousness opposition respect truce deal currently holding arab country ceasefire brokered united states russia late february meant facilitate ongoing peace talks switzerland government foreign backed opposition deal excludes al nusra front daesh damascus militant groups involved ceasefire trading accusations truce violation ssh,0
fri apr terrorists infiltrated syria turkey latakia russian coordination center russian coordination center hmeimim reported thursday infiltration terrorists northeastern latakia seen crossing border turkey center stated statement published site russian defense ministry terrorists monitored tracked russian coordination center crossed turkish army checkpoints order enter syria northeastern countryside latakia april general staff armed forces russian federation announced turkish regime still supports jabhat al nusra terrorist organization provides weapons terrorists lieutenant general sergey rudskoy chief main operational directorate general staff said turkish side still sends weapons gunmen groups affiliated jabhat al nusra adding two armed groups including members arrived handarat camp north aleppo along tank four wheel cars loaded machine guns nearly gunmen arrived tal hadyah town aleppo northern countryside sana news reported,1
fri apr killed wounded al nusra front shelling sheikh maqsood least six civilians killed killed al nusra front shelling government forces positions north western outskirts aleppo russian defense ministry said thursday earlier day putin said annual q session aleppo jabhat al nusra isis terrorists outlawed russia trying take kurdish positions north west aleppo nusra front militants attempted launch offensive positions government forces sheikh maqsood april performing artillery strikes multiple launch rocket systems ministry said daily bulletin posted website six civilians killed received wounds different severity result shelling bulletin said sputnik eported,0
fri apr killed injured jaysh al islam chemical attack aleppo syrian terrorist group jaysh al islam army conquest admits using banned weapons kurds aleppo jaysh al islam militant group fighting government forces syria admitted using forbidden weapons kurdish militia aleppo groups statement comes reports chemical gas used shelling aleppos sheikh maqsood district according rt twenty three people killed others injured chemical attack jaysh al islam terrorists members kurdish peoples protection units ypg neighborhood northwestern syrian city aleppo attack carried around noon local time gmt thursday caused choking among affected attack carried local time gas used attack caused choking malaise among affected indicates poisoning substances used attack local journalist nawrouz uthman reported videos posted online purportedly show yellow gas rising sheikh maqsood neighborhood aleppo located kilometers miles north capital damascus kurdish red crescent society heyva sor also confirmed reports walaat mamu doctor working local hospital quoted saying several victims came hospital symptoms suffocation shelling press tv reports according february report syrian center policy research conflict claimed lives people injured million others displaced nearly half pre war population million within beyond syrias borders victims mostly come symptoms suffocation result shelling sheikh maqsood toxic gases established exactly specific poisonous substance used shelling however symptoms victims showing make possible ascertain poisoned result inhaling banned toxic gasses health worker said damascus accuses saudi arabia turkey qatar funding arming anti syria terrorist groups including daesh,0
thu apr civilians killed injured terrorist attack aleppo new terrorist shelling attack included mortar rocket shells two civilians killed nine injured aleppo city thursday according local sources two days ago neighborhood shelled terrorist organizations positioned nearby areas attack leaving dead addition others injured terrorist organizations aleppo provinces repeatedly breached cessation hostilities agreement syria since came effect february sana reported,0
mon apr terrorist attack kills two injures three aleppo city monday number rocket shells fired terrorists killed injured five civilians aleppo city source aleppo province told sanas correspondent terrorists fired number shells areas west city shells landing manyan market new aleppo area claiming two lives injuring three people source added attack also caused considerable material damage number shops two parked cars,0
sat mar turkeys nightmare kurds come closer azaz isis bombers killed kurdish forces continued advance town azaz northern aleppo province key turkey backed stronghold supply point feb turkish prime minister ahmed davutoglu said ankara allow town azaz northern syria fall kurdish ypg forces promised harshest reaction group attempts take city past month turkey started shelling kurdish ypg fighters raids syrian rebels menagh military air base south town azaz near turkish border menagh base previously controlled ahrar ash sham rebel group seized august ahrar ash sham militants base supported al nusra terrorists extremist groups coming turkey town highly valued logistical supply route close turkishsyrian border peshmerga shoot dead six isis suicide bombers west kirkuk separate event major suicide attack called islamic state isis isil daesh terror group peshmerga defense lines south kirkuk foiled saturday morning said frontline commander militants gunned could detonate commander kamal kirkuki told rudaw six isis suicide bombers attacked peshmerga base around whose bodies still lie open field said kirkuki bodies suicide bombers blown pieces shot added peshmerga killed militants attack would caused serious casualties said frontline south west kirkuk experienced major confrontations isis kurdish forces last two years peshmerga well prepared surprise attacks said kirkuki claimed least isis militants killed front,1
sat mar isil terrorists killed russian offensive homs terrorists killed scores wounded russian fighter jets air raids isil positions different parts central homs province last hours military sources said friday past hours russian air force relentless eastern territories homs province striking several sites controlled isil near strategic town quaryatayn ancient city palmyra tadmur claimed lives least terrorists sources said earlier reports said russian fighter jets carried several combat flights isil terrorists concentration centers eastern part homs province inflicted major losses militants isil terrorists killed fifty wounded groups positions two regions al duweh jabal hayyan western southwestern parts ancient city palmyra tadmur came heavy airstrikes russian warplanes russian air fleets operation near palmyra provided good aerial support syrian ground forces part inflicted major casualties terrorists,1
wed mar militants killed car bomb blast syrias quneitra least militants including commander killed car bomb explosion syrias southern province quneitra called syrian observatory human rights said car bomb went village asheh quneitra wednesday afternoon quneitra based opposition activist identified abu omar al golani said blast killed militants including capt abu hamza al naimi commander syria revolutionaries front offshoot called free syrian army golani said blast occurred several commanders meeting groups office asheh one far claimed responsibility blast suhaib al ruhail spokesman alwiyat al furqan militant group operates area said daesh sleeper cells likely behind attack syria revolutionaries front largely crushed northern syria late al qaeda linked al nusra front terrorist group syria gripped foreign backed militancy since march according february report syrian center policy research conflict claimed lives people injured million others displaced nearly half countrys pre war population million within beyond borders damascus accuses saudi arabia turkey qatar funding arming anti syria terrorist groups including daesh takfiri group press tv reported ssh,1
sun feb twin bomb attacks kill injure dozens syrias homs province least people lost lives others sustained injuries twin bomb attacks targeting residential neighborhood syrias western city homs security officials speaking condition anonymity said two vehicles laden explosives went within less minute traffic light al siteen street al zahraa district city located kilometers miles north capital damascus sunday morning report called syrian observatory human rights says toll could rise high number people seriously wounded attacks group claimed responsibility act violence far terrorist attacks usually carried takfiri militant groups active area similar incident last december people killed others wounded two bomb explosions rocked al zahraa neighborhood homs december attack came foreign backed militants began evacuating last district controlling city deal damascus new fatal bombings come wake significant army gains takfiri terror groups several fronts particularly northwestern province aleppo near turkish border foreign sponsored conflict syria flared march claimed lives people left million injured according syrian center policy research moreover million people displaced internally four million others fled country since beginning conflict accounts percent countrys population shrunk percent syria accuses saudi arabia turkey qatar funding arming terrorist groups operating inside country including daesh press tv reported ssh,1
wed feb terrorists killed syrian army operations across country takfiri terrorists killed two days air ground operations syrian military across arab country syrias official news agency sana reported wednesday syrian fighter jets targeted hideouts takfiri daesh terrorists town al bab several villages northeastern countryside aleppo province report said least terrorists slain syrian aircraft also dealt heavy blow takfiri militants airstrikes command posts eastern ghouta outskirts capital damascus syrian forces recently regained control several areas region also wednesday airstrikes syrian air force targeted gathering centers militants jaish al fatah kafr zita jub al rayan kafr nabudah northern countryside hama jaish al fateh terrorists suffered another blow similar strikes hideouts province idlib tuesday least six takfiri militants killed attacks syrian ground forces provinces hama idlib separately syrian army released footage showing operation liberating two strategic villages aleppo villages masqan ehras northern countryside aleppo liberated control takfiri militants monday army backed popular forces also back village al tiba eastern countryside aleppo well kafar naya kilometers miles north aleppo city syrian army allies backed russian warplanes recently made major advances takfiri militants north aleppo syrian information minister omran al zoubi said february government forces soon take full control militant held areas aleppo predicted tough battle largest city arab country battles easy day come god willing aleppo rural areas occupied part city return state authority zoubi said syria gripped foreign backed militancy since march according new report syrian center policy research conflict claimed lives people injured million others displaced nearly half countrys pre war population million within beyond borders press tv reported ssh,1
sun feb syrian army kills isis terrorists deir ezzor syrian army killed least isis terrorists eastern deir ezzor province past hours armys air force carried sorties targeting isis positions vehicles al husseiniyeh village western countryside province positions vehicles destroyed terrorists around getting killed several isis hideouts vehicles equipped machineguns also destroyed army airstrikes al mreiiyeh village eastern countryside army unit eliminated number gatherings isis terrorists al sheikh yaseen neighborhood deir ezzor city meanwhile source ground said army unit targeted isis sites neighborhoods al hamidiyeh al aradi al rushdiyeh killing terrorists injuring others terrorist leaders among dead according source four isis terrorists killed army operation gathering vicinity deir ezzor military airport libyan leader within called deir ezzor airport front nicknamed abu islam al baghdadi five groups members confirmed dead al hamediyeh neighborhood army unit clashed isis terrorists surroundings al mreiiyeh killing terrorists number gatherings isis terrorists hit al hawi area vehicle transporting terrorists destroyed mrat road eastern countryside province northern western countryside deir ezzor gatherings isis terrorists targeted precise operation near water station mheimideh village sfeira tahtani isis terrorists also targeted several operations separate areas al bukamal city southeast deir ezzor city operations resulted destroying mm machinegun al kitf area two vehicles equipped machineguns ammunition depot near al masmakeh al sinaa areas addition destroying two vehicles one equipped machinegun al baghouz area sana reported,1
